Integration_ID,Record_ID,Material_ID,Main_Category,Subcategory,Packaging_Format,Primary_Material,Logistics_Region,Tensile_Strength_MPa,Weight_Capacity_kg,Thickness_Micrometers,Density_g_cm3,Thermal_Stability_C,Environmental_Impact_Score,Production_Cost_per_kg_INR,Moisture_Barrier_g_m2_day,Oxygen_Barrier_cc_m2_day,Barrier_Property,Barrier_Level_Required,Product_Weight_kg,Packaging_Weight_kg,Pack_to_Product_Ratio,Closure_Type,Shelf_Life_Days_Material,Shelf_Life_Days_Packaging,CO2_Emission_Material_kgCO2e,CO2_Emission_Packaging_kgCO2e,Biodegradability_Score_Material,Biodegradability_Score_Packaging,End_of_Life_Score,Overall_Sustainability_Score,Recycling_Label,Breakage_Risk_0_1,Supplier_Region_India,Certification,Material_Compatibility_Score,Weight_Capacity_Margin_kg,Shelf_Life_Adequacy_Days,Recyclability_Percentage_Material,Material_Type,Material_Name
1177,2177,57,Electronics,Pastes,Box,Bamboo Fiber,East,84.61296621324368,5.248203940463938,65.30744698071454,0.8719928075543145,155.80503146188545,43.41612175868778,299.13789090577677,89.34308272307334,8.332907789035996,High,Moderate,3.587851945275665,1.4343088962352444,0.5769176587067708,nan,642.4071356455428,257.59772443580835,4.190442151071462,2.1250971238923286,78.07819190930039,88.00785465266883,77.66763231554832,77.30958867733798,Partial,0.6718578133646265,East,None,86.13194274624067,10.135086476064496,185.16130812185503,88.11192568387675,Limestone,Limestone-Filled
1178,2178,97,Electronics,Liquids,Sachet,Cork Composite,North,97.31827641049485,5.316371395758026,242.2415025401192,1.6797458300963233,158.188416982411,40.53317263912176,183.2200174592915,72.02225189517307,47.74843027798098,High,Moderate,1.515797615777128,1.975116346281112,0.7303893895243871,nan,218.43811911207493,269.7739992640146,0.7586432801206029,1.133885356938551,25.769992519794755,59.17606003713401,71.30933960677683,78.73438673871426,Partial,0.7634616901781855,South,None,75.30156413825478,3.6823703313702714,29.123918534236836,8.512821850536746,Quinoa Protein,Quinoa Protein Film
1179,2179,27,Beverages,Pastes,Sachet,PLA,East,70.87601843630759,24.743969887458263,309.96301446056975,1.5407332270765068,220.18776824662328,57.07788463991446,84.58710913110207,63.763109739174,23.254147775376047,Medium,Moderate,3.6649284599139516,1.4824132492958182,0.7449402902729636,nan,162.39984290857626,345.49004296283925,2.6910416035837312,0.6410386028595547,73.00307579346024,81.58120439290933,72.99294878082108,42.92519717583564,Partial,0.5755710054872925,North,None,70.42214199244343,6.224725185173795,323.20971771798907,20.745200443068455,Seashell Composite,Oyster Shell
1180,2180,55,Electronics,Mixed,Bottle,Alginate,East,82.56809803872852,6.460386285124194,183.8829807641276,1.9671330018809114,211.49708705800273,88.48810883548093,328.1082523187817,8.032744920448083,9.2638082690294,Low,Basic,4.451751423839292,1.689862817455128,0.5249260698805229,Screw Cap,123.03719116017987,117.5461756781855,1.1112926871432653,2.7375401797199816,20.64102890473378,45.873827007504595,57.98819318099028,55.53462027326443,No,0.49261076260550596,North,ISO 14001,97.16612275790952,1.0496392640305074,222.23753353798975,96.06248626292259,Mica Composite,Mica-Reinforced
1181,2181,33,Food,Pastes,Box,PBS,North,62.62598890500882,21.03570485219781,293.7956015195116,1.654597975764359,189.7717199810891,73.1385691444129,269.6729862540974,18.35820732094317,35.93639586384162,High,Basic,1.7135614079828738,0.9579230521465916,0.4746854095983498,nan,714.7765492286068,156.53913914873885,3.531921988006383,0.4930209085466759,23.80390165892039,68.17206424139229,81.75205800029605,92.19764745367807,No,0.4318840133950854,North,ECOCERT,63.81437394950929,13.830041234473638,208.88833847289533,95.89674206276962,PBS Blend,PBS Pellets
1182,2182,68,Beverages,Powders,Pouch,Cork Composite,South,69.98585136747502,12.022933725876499,479.03087581339423,1.9197937759258592,170.8928588232613,70.81124116004979,391.5835310289248,43.38722167029331,30.434107981922377,High,Moderate,0.7199384462165569,0.20021232152183316,0.7957939962436934,nan,219.25146487979933,434.1580620895613,1.9012591805350199,2.333005886523604,80.58364465114425,71.1520146341041,35.693993734360944,81.746589797909,No,0.8746434571873182,East,None,91.64249131082877,5.951730576234841,529.1088282432238,38.45498834559582,Enzyme-embedded,Enzyme-Active
1183,2183,86,Food,Solids,Sachet,Alginate,East,99.04693253892478,11.157236353361837,190.2968543372542,1.9898945537354966,173.44302051571202,74.45579487790721,235.33606778703623,97.66110216644077,40.82827969604563,Low,Moderate,3.2108440372947817,1.4559469797855527,0.5055980032901233,nan,560.1761498799515,43.1291366062418,3.9855930483864808,0.4849718729624278,58.210163640690624,80.74296728013954,80.83112739454455,43.0081661344861,No,0.34350500911329707,East,ISO 14001,75.75029179356676,16.56043532627083,108.06371624013462,75.22639633791702,Pineapple Leaf,Pineapple Leaf Fiber
1184,2184,66,Pharmaceuticals,Solids,Pouch,Paper-based,West,55.07350917615292,7.726579196011934,189.24216403968086,1.314117373079223,122.58226892467702,69.47304580819161,493.4981110389665,34.106461159787756,49.805225913952114,High,Strong,1.8362296142437713,0.5204751982603212,0.7492208266685589,nan,344.76700813518636,449.8607154099405,0.793251071591725,2.117215000581481,24.764078726968908,83.95907203352701,81.15329195248692,69.7436606883915,Partial,0.8915217900615197,South,ISO 14001,72.08444211073055,13.290288340934495,475.18069160117824,62.580322550724645,Antibacterial Polymer,Broad-spectrum Antimicrobial
1185,2185,10,Cosmetics,Mixed,Box,Cork Composite,East,25.300375756335995,19.458732023862105,267.24555404642945,0.9803540160431325,218.18354948033823,76.98472697509595,228.92542468854523,63.36757078906165,2.3388715973183385,Low,Basic,2.6932315273656604,0.7827049669824838,0.741616535380846,nan,198.4027622932159,253.24203145066852,2.8096724951823355,0.5090796650438505,58.54889554136093,42.12024338439014,66.11603767669644,75.6742199976795,Yes,0.27553969014510116,West,ECOCERT,53.14828963234527,14.854543519803352,44.727218653904146,49.3011678739299,Paper-based,Recyclable Paper
1186,2186,5,Pharmaceuticals,Solids,Sachet,Alginate,South,96.56055342554838,22.076191521818092,281.89235115110944,1.0350209322839166,173.55594101745217,34.457151629685015,199.88223571021135,98.9016972867598,36.99185637048372,Medium,Moderate,3.189119877606073,1.4091675074240684,0.3026596570957049,nan,669.3336597248812,612.5444903628011,1.0564932094026063,1.6247085177376062,25.020346437642544,50.80464012124449,48.42982051879397,93.51958672953879,No,0.15731933735022785,East,FSC,92.9246188137107,17.708041215708267,671.5180325585249,81.39331571242822,PLA,Corn PLA
1187,2187,74,Cosmetics,Solids,Sachet,Paper-based,North,83.44493767228381,6.897622808197467,50.61466664378835,1.18205026773478,94.7056124483062,33.29437150712011,441.9438695377612,27.138480831060086,49.457631366425375,Medium,Moderate,2.0683275731015116,1.810521207129209,0.10962575290426958,nan,354.6652512201787,450.00455541007864,3.010545956204957,0.726387937183673,47.68257945693634,36.57080726837532,66.34935600844588,79.40387715371367,Yes,0.2551425488181688,East,ECOCERT,63.53312401619321,8.801166103617053,427.84385135898833,65.08642322034973,Turmeric,Turmeric Anti-inflammatory
1188,2188,97,Pharmaceuticals,Liquids,Pouch,Paper-based,South,51.8648294290857,2.8298683990532925,327.1438090421779,1.4106749204795275,97.96865570190766,47.16225078435529,227.9778903585208,17.500035300916345,26.957758784208693,Low,Moderate,4.6272375363608695,0.9776356075085069,0.4074178854587275,nan,426.1687756733684,525.6638404985204,3.2330816394253614,2.6264284316052096,32.58980844249066,79.8267496412571,38.616032979823316,75.12596750963453,Partial,0.49902605485678764,West,ECOCERT,83.96780108733446,4.177920907442829,679.6165307290007,9.105904098738705,Quinoa Protein,Quinoa Protein Film
1189,2189,38,Electronics,Mixed,Jar,Bamboo Fiber,Central,98.5916042898215,3.8545290456974417,498.8108068991199,0.9469039992756274,222.3206027546459,83.82198340968745,441.9037936043061,55.08699493126598,35.81353250669731,Medium,Basic,2.028092538143837,1.9235950904603667,0.7029590952779876,nan,185.7454384668175,110.09762686656173,2.579645855065356,1.32415679407318,37.549797231351356,41.65826109225922,49.96006427709385,89.96901055039416,Partial,0.9258876849410439,West,ECOCERT,93.72391260307688,18.74249254970135,633.5494964484113,83.96191570502428,Bio Polypropylene,Bio Polypropylene
1190,2190,13,Food,Mixed,Pouch,PBS,East,47.642860027890094,19.92368660177298,181.40362226170544,1.1620614462262828,175.14150912731776,73.58406616225324,62.3094285307326,55.637148660630565,22.111414698117358,Medium,Moderate,1.5715029198381432,1.0446080213050681,0.6852939519590632,nan,256.9066188654159,216.10365527718199,1.7584097741396378,0.24319377860036712,35.648448334649174,51.28153614258642,59.4909915015993,76.35154972702574,Yes,0.17730960771167803,East,FSC,76.80685304760038,19.91864036422314,634.977993805284,27.443684813926815,Recycled Paper,Upcycled Paper
1191,2191,31,Cosmetics,Solids,Pouch,Bamboo Fiber,East,49.769615680642296,11.177759327330833,333.8645208199381,1.1693526168594985,129.74082568558634,62.485500713207685,361.6669899795145,92.26677661830132,17.90300832902485,Medium,Moderate,4.4340923444394935,0.25379579244164985,0.522568431273208,nan,553.3812877325927,727.6687262804256,0.645475364008173,1.9588515061321419,49.74143399645535,84.24211804530567,77.12636494930445,91.26671334076902,Partial,0.5799016612238607,North,ECOCERT,82.03338574680116,4.750364060663486,87.41758556118215,63.29596695617846,PDO,PDO Bio-film
1192,2192,47,Beverages,Solids,Jar,Alginate,North,68.77850825519366,3.7319091310627117,52.07974476530301,0.8049027859576554,87.42015184705751,21.458557810858988,82.33379307459379,3.6165794239691036,34.85325878266152,Medium,Moderate,0.7246935309577581,1.0416831541925407,0.2096608870155992,nan,270.1313408647901,333.55657283645667,3.4795135673634925,1.4463895889451197,28.632665338653787,47.184211232288334,43.10517374285283,67.10268877615803,No,0.21772115949436,South,ECOCERT,67.0091039508313,14.949320415098406,507.99449085678077,77.54451490278905,Pullulan,Pullulan Sheet
1193,2193,100,Food,Solids,Box,PLA,East,41.947790892428536,8.8370610572808,321.9469755336042,1.2250024875996712,172.04319464904034,37.68517129518999,116.70460838822834,41.3303955722714,49.4056612649671,Medium,Moderate,0.664834197488671,1.7226491348165547,0.17531139975091833,nan,384.17098501097547,281.20564372694673,4.4169885329841065,2.6072700318650397,62.2189159952015,43.320024733421036,41.07195262126548,79.52107669669473,Partial,0.6776451668422738,South,None,86.32695251382094,1.90929866992394,292.2878936274228,89.76442734057495,Lentil Protein,Lentil Protein Bio
1194,2194,88,Beverages,Powders,Box,Bamboo Fiber,West,75.88571881045863,13.098769329899799,251.1807392425181,0.9393826401016058,86.86207600390101,80.26354569124243,365.033758941316,31.9224676873392,4.674154142697167,Medium,Moderate,4.681706127647848,1.0807098149173966,0.7682773886450291,nan,110.04883402628144,641.6987512840919,3.8014149654818357,1.4128036977890894,52.568081100300915,72.09451464340529,72.54574535174453,74.746506206645,No,0.4650350410114259,East,ECOCERT,82.83017405277371,1.0356712401716197,335.1492006479247,92.52534742380305,Avocado Seed,Avocado Seed Polymer
1195,2195,52,Food,Pastes,Sachet,PLA,West,32.228024316040475,21.3752662542027,288.63191905910315,1.315653655594867,144.0334062436602,38.1865019813164,180.37550354608612,57.53422867355341,21.163861873054746,High,Strong,1.0843936498417726,1.49803314224621,0.3949783773896801,nan,625.0465231574104,53.15222620419439,4.518581051219327,1.351193344349308,87.1892034736054,98.02988686220459,77.56818787021146,70.38893129063739,Partial,0.7335377218124526,East,ECOCERT,72.23930402700194,13.665011660610151,203.7422977144681,92.58001702590641,Clay Nanocomposite,Clay Nanocomposite
1196,2196,56,Food,Powders,Bottle,Paper-based,South,28.64202554865228,16.222709728516786,294.7572353715727,1.035844084884499,185.50210684824725,74.77176478932105,144.69503057572976,1.923705131206244,47.03687826622938,High,Moderate,0.7847651479419707,1.100435647597172,0.5537127117136199,nan,546.3071419850957,404.34135317328366,4.6827540646145,1.4714610025967696,86.07400738163787,25.009917529194556,35.85590269693171,57.82520233310301,No,0.8561088095503953,North,ECOCERT,81.7301077972443,5.475606665569386,102.08349222785203,65.71761596092061,Talc-reinforced,Talc-Filled
1197,2197,15,Pharmaceuticals,Mixed,Bottle,Alginate,North,62.790240605132446,4.812803626460019,129.6288361849342,1.7865370876318352,163.08308686422413,33.8475698697413,410.6867619332049,71.3953170317116,5.7286347981356265,High,Strong,2.699083104896765,1.0966485751420716,0.7341050904687554,nan,562.5213977939569,177.18004965014703,2.5229590936990762,2.607591251030525,85.94222257925782,86.78307236643448,32.32142284287212,89.70781360634177,Yes,0.3347438006092933,North,None,63.13298145166048,17.423084059795322,223.61184936123433,62.41785994467695,Starch-based,Corn Starch Polymer
1198,2198,29,Cosmetics,Liquids,Sachet,PBS,Central,64.43949459155209,4.388216452779243,396.48565484568064,0.8966304233285883,234.41998002525366,65.4775668649519,475.8110888781637,49.01398450680939,32.58157224618955,Medium,Basic,0.2816029077409728,0.5766741935815579,0.7089252234244141,nan,154.72963864343595,287.70695401763425,3.640961148201643,1.843103172274312,57.571142090778324,29.72838674079126,40.30048959808161,54.85245587588788,Partial,0.9381887570379119,East,FSC,82.89102138852328,10.504859329882317,401.1540321086789,1.4758057345157227,Silk Fibroin,Silk Coating
1199,2199,8,Cosmetics,Pastes,Bottle,PLA,South,28.53240557037525,10.602188283016401,299.96132945465257,1.8387925177018403,57.944240370353796,67.11585250253762,154.5712918422356,70.36823138273596,21.56522405043058,High,Basic,3.1190742536014224,0.4105083642659358,0.49683222749146894,nan,376.609306934799,169.8439503092296,2.288204371293476,2.0742147766596903,43.26308870210086,47.59184938065991,93.07186911250733,48.76641870163589,Partial,0.46842220492478703,North,ECOCERT,83.63707524498741,15.749886196063462,299.3223981954486,8.45485271102513,Mycelium Composite,Mycelium Matrix
1200,2200,5,Food,Liquids,Pouch,Alginate,North,97.13410089049208,2.3422247686930313,171.58750677364736,1.496631938629518,105.95897517028057,76.39746692648612,192.73818030605838,45.33281515098683,18.906931632212686,Low,Basic,2.29200745177837,0.5650484037308612,0.44153362640093907,nan,49.27889506023469,56.475931684095414,4.637942195077453,2.217150481236222,53.232101927973375,53.337434610634,77.08469746311631,79.16275611847752,No,0.9366342960431311,East,None,72.24438608208575,2.517622383784767,513.8407547316492,39.25852321558422,PLA,Corn PLA
1201,2201,29,Electronics,Mixed,Pouch,PLA,North,65.8629326085667,19.01164128445489,471.8216959544446,1.350368795838029,61.41722024759622,52.87568006717299,371.33298770288457,47.945090486066015,10.551044726982123,Low,Basic,3.2200392238529307,0.8872674029383882,0.6146814491795126,nan,250.56235445874424,321.55849377798967,3.033377862978032,2.8250434628338406,74.98973909477672,77.49914880847894,94.4718137710657,70.0604061432574,No,0.23062271368839604,South,ECOCERT,62.468673421694106,17.552007602766523,612.4925174828868,79.28510867375827,Silk Fibroin,Silk Coating
1202,2202,47,Electronics,Mixed,Jar,Bamboo Fiber,South,32.08279939975409,10.335618597442416,55.74816950182521,1.4596907802726924,88.9208460042999,67.45060243141043,416.88179175014426,89.6594230791681,8.89908020728933,Low,Basic,1.4554876724871149,1.6210843203063299,0.34475198469407764,nan,273.6136645368482,582.4421148365627,3.8860250393744318,2.54505765938463,62.3829085185932,94.1252744680339,76.5300362217017,54.457336527728586,Yes,0.8970857555516467,North,ISO 14001,90.15329824570604,4.2037813345246,153.82151632860362,59.206412813027306,Pullulan,Pullulan Sheet
1203,2203,68,Beverages,Liquids,Jar,Alginate,South,44.91540194658392,8.904082433144062,376.6717462999051,1.251330955013203,74.79666716910614,56.52273415402137,499.62303514728166,21.87891671382419,25.862706313981647,High,Moderate,4.5320874610272615,1.6596923035346822,0.5377734410878018,nan,669.5831214757245,696.3681028388237,0.5653320339870082,2.796395932600943,69.94432840545036,28.160876822588918,97.56660685061505,87.86692109119932,No,0.33365659478635146,North,None,87.70635891197657,11.580360657191767,41.08887440747725,23.52461276330633,Enzyme-embedded,Enzyme-Active
1204,2204,76,Beverages,Liquids,Sachet,Bamboo Fiber,East,84.018737114653,12.973154143590177,221.55583354569671,0.9531342859903341,196.53232540404628,91.05035340487346,173.01682546411968,22.531384717060504,18.93411693662287,Medium,Moderate,1.3893745279904612,0.33512185398470895,0.11620670352674896,Magnetic,724.9479592519675,466.69708222700865,3.089971517918079,1.1612538325159554,75.49741908928522,79.58467616945981,60.723466932547055,55.741389001854195,Yes,0.7507507661056276,South,ECOCERT,52.85459270241715,12.38896300788701,723.3146708479488,12.288441834757059,Honey-based,Honey-Sweetened
1205,2205,45,Pharmaceuticals,Liquids,Sachet,Cork Composite,Central,61.858522229242546,17.86944169218977,285.1451740900881,1.719055778940536,123.8751882588796,59.141054526388054,300.4783649390842,56.388182915920154,24.62806475516326,Low,Basic,3.20594519343716,1.1101812791670738,0.6770187925254045,nan,462.4221310848874,302.185964646905,3.8389599505476273,0.8015521179730059,93.4690635954051,45.78339163529868,71.93692567594915,43.508014071218746,Partial,0.9681827060775424,South,ISO 14001,74.71341091466948,1.785997248011199,644.3313797266549,46.82042485431359,Zein Protein,Corn Protein
1206,2206,2,Food,Mixed,Sachet,Alginate,West,35.05186788372445,14.449000140079777,181.17938725051172,1.9134939081156987,235.0088542406041,35.71984123461409,110.30852365461683,66.36220318088743,9.87727918576909,High,Moderate,4.7282046606067425,0.8378951686972216,0.7986225926537135,nan,391.7381257373271,568.8986914831115,1.656527790821238,0.7694906334063043,95.51806663598657,92.15287965535272,72.08298158437867,40.845169441507444,No,0.9121619481988577,North,ECOCERT,54.60554786551733,19.562475755746004,193.53779435987317,91.29436061755611,Alginate,Alginate Bio-Film
1207,2207,27,Beverages,Solids,Pouch,PLA,East,28.22791776494438,20.158868152188685,194.56347931850894,1.9400811477438376,54.675544338414106,70.09194118539773,198.8780472943238,36.11413511473268,17.57506742832467,High,Strong,2.034005977289349,1.146162094019945,0.7682945446512132,nan,338.06225399012413,383.6567884004547,0.5646828617991102,2.601843058021837,87.2375998811209,42.257345623537724,30.21979415223935,90.75702573957874,No,0.4636547251982799,North,ECOCERT,65.97813791497862,6.393699859945152,118.71019561728576,5.313204101926305,Seashell Composite,Oyster Shell
1208,2208,95,Beverages,Liquids,Bottle,Cork Composite,North,54.46195297899878,15.919382814817878,56.824796574905626,1.6048538074672933,180.5848369888356,61.13504961563101,70.23585705107128,52.43160556417587,49.82124177557622,Medium,Strong,0.8490613150495827,1.298770540163883,0.35192638837647017,nan,42.80736616944247,287.33419592346314,3.8463474451386657,2.525655446466774,25.204919720879822,75.50895597167307,31.921812225225015,62.1197955042751,Partial,0.3449011879853655,East,ECOCERT,71.11195743020201,14.425228334687649,694.2569047011524,46.264364130779924,Flax Seed,Flax Seed Adhesive
1209,2209,36,Food,Pastes,Sachet,Bamboo Fiber,Central,46.99317669491474,19.805271551502464,378.430289920356,1.2924169118200006,244.10896005309766,80.287212291511,144.87734427635775,23.55778380963569,18.466734322936375,Medium,Moderate,0.3884932557635772,0.5664278655105234,0.4717708974309144,nan,590.0815823700028,155.36278478708226,2.021386190685985,2.021152511910772,98.34680037162491,33.180464028980396,40.16856475685964,51.7418898625167,Yes,0.6126366026088981,North,None,58.84431115287265,12.817123523494276,169.68013493769027,5.903424882865737,Cellulose Nanocrystals,Nano-Cellulose
1210,2210,36,Pharmaceuticals,Mixed,Sachet,Bamboo Fiber,Central,72.47338819855787,17.571165702334536,369.8592848603233,1.3740319547317958,85.16774396200373,33.26836981949327,277.9452395530666,14.455151608673003,20.694187186803934,High,Basic,4.816939084197651,1.839292340063767,0.2653518741866123,nan,500.27809087954347,587.2909890359401,2.4295532341169763,0.3762386751819525,76.29045809362191,96.63576629332665,65.77906886079796,71.19057779368995,Yes,0.7058093457222638,East,None,73.44511952937498,1.1451275990572456,161.9794596157057,25.008206934383715,Cellulose Nanocrystals,Nano-Cellulose
1211,2211,26,Beverages,Powders,Pouch,PLA,South,94.01975895609323,5.231509586461544,344.46119018325,1.5883588363871788,138.48644605711638,39.57047020054286,123.69160528116933,24.588002356559006,1.091815506124663,Medium,Basic,3.8303223556699977,1.8715418284540148,0.31209118374075717,nan,484.5000251353849,380.2980533619116,3.02923586277212,1.0905348406717759,75.47137193008362,20.34594708755045,60.13685642850198,66.83371156177057,No,0.5402467061493907,South,None,85.31105987806681,17.316012004075805,80.18331240541954,95.38026530144259,Apple Pomace,Apple Waste Film
1212,2212,43,Pharmaceuticals,Powders,Pouch,Cork Composite,Central,39.8184228619327,1.7826840295520696,445.07780626280356,1.7876870198100174,190.37797823405484,89.12218305482915,450.22248957767414,91.72093286032057,19.10320726284143,Medium,Strong,4.598812697350382,0.2196619076730652,0.420142271156841,nan,596.3303723222836,704.6626189177441,0.9961302464194612,2.2557636057517745,21.848478576749333,38.628158185006455,67.78243412179859,94.99134593254648,Partial,0.8484758553533679,South,ISO 14001,71.8482744623078,6.436430773071489,210.16754280965094,10.467648541354968,Keratin Film,Keratin Protein
1213,2213,27,Cosmetics,Pastes,Pouch,Paper-based,Central,88.41871466262761,22.633221612332846,455.5704112512953,1.2494805650516487,176.62759986463357,89.7519584934722,369.6390551433416,80.3799817352814,38.19322792152685,Medium,Moderate,3.509223613141067,1.4090067774212758,0.6229566347974964,nan,679.6379411170406,591.336720244104,0.96598699652007,0.8959925664595179,58.35199370362431,74.07552928254432,86.03435557995445,88.86777364876639,No,0.05826708439611539,East,FSC,61.70698955913302,5.3565969749092295,613.9351244324798,5.084453554402835,Seashell Composite,Oyster Shell
1214,2214,69,Pharmaceuticals,Solids,Bottle,PBS,North,93.63695827561604,23.668576051861063,300.39994374136495,1.9001374697373334,163.20542611313414,53.169257485616825,62.48120114274399,14.884322138058813,25.82828012325981,Medium,Strong,1.7451200957373167,0.07613180277294733,0.11251767358718895,nan,302.6710132323284,324.0112833995939,4.823962022345511,1.9473649781627882,70.11997516125297,88.28193839113375,87.55681949700603,54.91062644890662,Yes,0.599637577292784,West,FSC,70.74091318044773,1.641743540117987,415.9750252985494,8.716770653574013,Probiotic,Probiotic-Enhanced
1215,2215,20,Electronics,Liquids,Sachet,PLA,East,92.16020795759212,18.309841267471068,358.1705714301782,1.1891265859167355,115.35122541088103,23.581338658882242,444.5157000763462,5.609470305404999,32.8865662760767,Medium,Moderate,0.6589321006177319,0.1026619578354959,0.37564189129059045,nan,328.4820277708348,548.59502860722,2.025034278869615,1.7196754212487106,42.280752308032284,99.4845847435146,98.39103974885248,78.37402125181075,Yes,0.5252428765976509,West,None,79.62033991116358,5.381463782166117,67.14896758701039,69.16863649355271,Flax Fiber,Flax Laminate
1216,2216,11,Electronics,Mixed,Box,Bamboo Fiber,Central,96.16618639563482,18.24304265605075,54.94928048170691,1.4370317303926452,195.63999070658025,42.991630146946974,489.794447387961,10.225312212733726,27.871951708271318,High,Basic,4.650068953411253,1.9160218290252136,0.489547842826379,nan,712.5972931146839,347.3740449964497,1.649861807463766,0.9354826473687377,26.659202623075416,33.860850955163414,69.02834600377275,61.29460853946492,Yes,0.03936393942486449,South,FSC,96.81961585509556,12.591160133932533,706.2125332468369,1.2152193381247067,Cardboard Composite,Cardboard Reinforced
1217,2217,74,Pharmaceuticals,Liquids,Box,Alginate,South,87.36868977034203,7.118603472105683,430.8543764938394,1.9536341600427365,180.65105541366725,38.53419908159586,275.8377063951516,30.049847613285273,5.36400391267531,Low,Strong,2.473614268448159,1.3927577383919278,0.2506281295307513,nan,495.09739572556043,85.90600988998526,0.7148215390534431,2.816146486335925,62.595588890001224,44.57150717518814,54.305084227559185,60.04407145838304,Partial,0.012711165597696139,North,ECOCERT,74.97223960469927,4.4169385876159275,393.8343399760277,39.36564028494166,Turmeric,Turmeric Anti-inflammatory
1218,2218,38,Electronics,Mixed,Sachet,Cork Composite,East,67.47888043173361,13.789821867604905,417.38604085827393,1.9258386985107323,82.56005708875028,51.10076389961913,191.57480489730997,81.32454255952116,16.67400513159901,High,Moderate,2.012719531574233,0.6558378433976193,0.15493508866722794,nan,625.9457494939279,391.67673609075314,1.2826792284516313,0.9188693379274457,55.703564659616724,91.34816168331189,51.56193934114719,60.19090308522999,Partial,0.6061297300027743,South,FSC,94.39314979649555,9.596774405551242,304.19018213656716,95.3342986638382,Bio Polypropylene,Bio Polypropylene
1219,2219,6,Cosmetics,Powders,Sachet,Paper-based,South,52.78768789681935,24.809871760762903,59.111878290572704,1.6348941074332992,242.81814626113925,43.83504641589407,168.5590022300222,32.816074174104344,34.742230792666426,High,Basic,2.91007070313366,1.3430565588143224,0.47770170152282976,nan,185.098677022643,636.0100336739047,2.4390278857571475,2.7054152344040836,23.526425931086578,22.59999326776205,53.85191036504999,75.15903439492345,Partial,0.11799881547787172,West,FSC,99.22779851405976,16.094175000438675,572.4997047991428,6.887027154973313,PBAT,Bio PBAT
1220,2220,72,Food,Liquids,Sachet,PBS,Central,59.3350228827017,21.475518152715477,294.2713475337732,1.1894722333700105,161.1345817880239,82.17442578893406,89.33877239834689,19.379871063574644,27.44215132456597,High,Moderate,0.5774686410837919,1.6932117508008262,0.5464669891400458,nan,251.9526336971683,628.8089229619114,2.0393299554523465,1.7146093736431798,61.55344772732178,78.6657457844531,52.66807213501094,69.58911283266701,Partial,0.7685314818238093,North,ISO 14001,77.95092149973273,19.126146156669204,409.05516382155145,93.20683886907207,Tea Polyphenol,Green Tea Polyphenol
1221,2221,23,Electronics,Pastes,Sachet,Alginate,East,89.80897399020682,7.957661637523918,457.99500669677127,1.0628420398208043,155.0923202071803,20.227701434409052,271.22422013106393,40.18826944033797,33.78055734285347,High,Basic,1.5805589059036955,1.7430979180584947,0.5487016032635116,nan,304.1236590366838,432.47683954798225,2.4106178627021917,0.45711843646052086,28.61734694308825,53.84415384176231,57.504398218877576,81.52774571494109,No,0.9492488838292243,South,FSC,57.353445317555305,14.159593121042391,653.9110027470556,11.754718523454489,Rice Husk,Rice Husk Film
1222,2222,47,Electronics,Solids,Bottle,Cork Composite,Central,44.1118701933746,7.875623709598314,131.6245941640762,0.8961720264002531,219.6473355174939,68.34738901336237,72.56300994623122,13.28130861179068,18.073006363829037,High,Moderate,3.2074867301359267,0.05083436025808905,0.349609069524915,Screw Cap,251.85317893741393,296.016475490395,3.6675937005560164,2.5341493149467236,53.96406204219163,75.10544159028066,35.241699479499914,48.414221543044036,Yes,0.1774162451553719,South,None,93.76564715933381,4.316795856447283,512.7167184039499,12.778602366148139,Pullulan,Pullulan Sheet
1223,2223,90,Pharmaceuticals,Pastes,Box,Paper-based,North,32.74093554728755,12.347643633127449,208.69021470069416,1.6503852856872623,178.08270212579532,69.82026688670325,276.72673609738325,47.551467629266256,9.765085309526642,Medium,Strong,0.5456085844679185,1.638273734746426,0.2661532571573471,nan,648.9729098633728,37.07042161726026,3.3880527152852324,2.4160097238099847,41.63303281910052,61.99200974719857,74.34027314833452,63.3984875549044,Yes,0.7985742324258537,West,ECOCERT,93.11781521553812,7.9712233163585635,487.8106463083597,60.4829586073195,Sunflower Hull,Sunflower Hull Fiber
1224,2224,46,Cosmetics,Solids,Jar,PLA,East,31.26553745070361,10.412667321110721,198.9741553334065,1.404140832802443,64.89585732127506,69.54699314667822,163.6467983262919,67.87986130998434,41.50772043962505,Low,Moderate,0.7194516568761754,1.707873402969266,0.2542705073111303,nan,388.05713710143874,247.9868452576589,2.7191888044996455,2.5267286842660033,97.63766491022326,70.16895094723301,69.76288561532343,87.3177680577821,No,0.5914187742590131,North,ECOCERT,93.42802884810334,11.303972409848528,246.55478073071544,24.393848356074844,Whey Protein,Whey Protein Film
1225,2225,12,Food,Liquids,Box,Paper-based,South,86.15956879240004,9.593249633864279,210.17321392988816,1.4867452327331088,151.31787475805197,59.044601038592724,264.39438001018254,37.51601335255203,18.877427853613714,Medium,Strong,2.5774099272507245,1.195184707748067,0.12836675804011466,nan,697.5529743419637,722.866004115414,4.16669672852803,1.9868159277898068,22.77865895021747,73.33309681915966,62.337262480000945,40.17404142084108,No,0.44793977581157907,North,None,97.5274535212424,17.49245336679526,722.5644349680894,0.3051082328239696,Kraft Paper,Kraft Envelope
